"","real.log.BF"
"NACA",-3.79378560239589
"SMIM1",-5.862337742219
"C5orf66",-6.30265413013124
"EML2-AS1",-6.09322790701515
"GOLGA8K",-4.29325368286777
"FAM229A",-5.50724736474386
"S100A10",-7.5455267597288
"C16orf74",-5.92053680642428
"FAM25A",-5.78669388578649
"GNG4",-3.97015573361048
"USP14",-7.40335308905182
"KRTAP12-1",-5.78658316385015
"DEFA6",-5.78833382782165
"DEFB121",-5.79192787520395
"CCL13",-5.78850912443542
"SLMAP",-6.37179214152896
"SCGB1D1",-5.78782934286592
"DEFB115",-2.98747914628476
"TNPO2",0.836268407533398
"COX7C",-0.779855111885114
"C6orf226",-6.99585207447528
"MIF-AS1",-5.87486184698145
"TMEM133",-4.3779397579467
"KIAA0040",-5.76519820970035
"RP11-467N20.5",-5.78959953537777
"ANGPT2",-4.66818676251339
"SMIM5",-5.96951038506292
"FAM24B",-6.0359542290841
"PF4V1",-5.79146600524773
"SHC2",-6.5862924314187
"TMSB4X",-0.0998820184636345
"RP1-127H14.3",-5.7974182890829
"VCX",-5.79417967270926
"ASAH2B",-5.66606209846621
"PF4",-5.70266398343134
"SPATA31A6",-5.69228192141167
"S100A6",-6.60580538586925
"MLLT11",-0.347813263260822
"COPS2",-3.42542795592313
"KRTAP5-6",-2.99397218756739
"TRIM61",-5.60376087391871
"HEPN1",-4.93669202548438
"S100A8",-6.64998151701776
"LCE4A",-5.79570163883727
"MALL",-6.34073497931336
"NPIPB4",-5.79598112476613
"DEFB124",-5.80022680107206
"FOXD4L5",-5.48328786417681
"NBPF6",-5.57471656651361
"JMJD6",-6.17813795934841
"ANXA8L2",-5.79762560205959
"GNG8",-7.62257400072275
"MTRNR2L10",-0.960687665910678
"DEC1",-5.79810359304684
"PCDH10",-3.03199260639382
"SMIM20",-6.60625192261989
"PAGE2B",-5.79890921371054
"CCL8",-5.6518888314164
"TYMSOS",-6.34867125712909
"CCL2",-5.77007156234464
"LCE1A",-5.79996878974731
"SERTM1",-5.27297878643434
"FARP1",10.6042321876591
"S100A11",-8.01317786535849
"GNG7",-7.63428211412038
"LCE1B",-5.80105286186997
"KAT2B",-5.98540840040974
"C14orf178",-5.82676445719331
"HSBP1L1",-5.75630557911528
"LCE1C",-5.7945672251713
"SCGB2A1",-5.80072290105735
"GNG5",-8.14471840401844
"BTAF1",-3.03788934382263
"MTRNR2L3",-5.43881763441717
"SMIM2",-5.79787593887689
"AC131097.4",-5.80310021014142
"CFAP74",-6.10083202166138
"S100A13",-5.01840962829494
"C5orf46",-5.79890652201851
"CCDC179",-5.80420699276431
"LCE6A",-5.80463041369687
"FARSB",-5.54646603493652
"S100A5",-5.84975637476834
"FAM153A",-5.79964311691259
"AL645608.1",-5.80484847648862
"CGB5",-5.84856667551477
"KRTAP6-2",-5.80555821165847
"SPRR2E",-5.8056581027774
"KNCN",-5.80991984618777
"SPRR2G",-5.80679056773821
"ABCB6",-5.73013455809915
"ADIRF",-5.69863560344943
"LCE1E",-5.80692438591427
"SPRR2A",-5.80446519334697
"TBC1D3B",-5.80456989358986
"CHRM5",-7.27630585480479
"AC010327.2",-5.80733595174795
"NRG3",-5.99856262577488
"PPBP",-5.80953785451082
"SMR3A",-5.80878306162541
"MT4",-5.81321622648067
"C12orf75",-5.22435799329487
"NBPF15",-5.40910897875501
"IFI27L2",-5.30052538147688
"TIMM23B",-4.21110435449696
"AC135048.1",-5.80919624610984
"SPRR2F",-5.8094652245595
"GNG2",-0.280973762608188
"CREBBP",-5.63851308180904
"CXCL10",-5.85680762479055
"SLC26A1",-8.21708469909304
"SMCO4",-7.26049049170013
"S100A4",-7.39260658095596
"PRAMEF6",-5.81134226741731
"CXCL6",-5.81834912373717
"SPRR2D",-5.80403493856303
"SMLR1",-5.8118823856083
"HIST1H2BA",-5.82196133998748
"NUPR2",-5.81293526157174
"HTN3",-5.75149385249916
"KRT33A",-7.5938768353762
"LCE1F",-5.81446350562121
"DEFB133",-5.81867615867215
"ANKDD1A",-7.17306618298763
"SMIM18",-5.94560580654557
"TACC1",-3.17613893283349
"TFF1",-5.82116020176504
"CXCL8",-6.01664964834314
"HBG1",-5.26136390754915
"C3orf36",-5.83882891133467
"CLLU1OS",-5.81603018745216
"C9orf153",-5.55672836098132
"CCL18",-5.81736060211904
"CTXN1",-7.78901394645748
"S100A14",-5.69408182277366
"DEFB127",-5.82006615104242
"HCST",-7.55428974378848
"KRTAP4-1",-3.01568314854889
"SVIP",-6.16360290761659
"UGGT1",-8.26705020236797
"SLC17A7",-8.09434662881387
"DLL1",-7.48946433880405
"CNPY1",-4.72140277983307
"COX17",-4.7143436346321
"TCEAL8",-5.26267396636824
"SPANXD",-5.8184598185176
"CXCL3",-5.6517450181854
"C2orf88",-5.87902132031634
"DEFB113",-5.81958170650254
"CCL20",-6.12772636463046
"SMIM17",-3.6805110864232
"KRTAP6-3",-5.81969535914226
"ATP5ME",-5.8225623996308
"SVBP",-5.82106314124828
"TEX46",-5.82015074537974
"PRR15L",-5.82937352961723
"ENTPD4",-7.93249108158794
"MYLK3",-4.5808253689492
"C19orf48",-8.79657530319695
"SYCE3",-5.77401792887645
"DEFB126",-5.82464507381496
"LEAP2",-4.87943451994137
"KCNA3",-4.79395334308502
"LY6D",-5.82829241342971
"C18orf32",-0.91349353186458
"CNTNAP3B",-4.84015873401388
"VMAC",-5.98410507439654
"CCL1",-5.82354209319747
"PRAC1",-5.82286612008311
"GNGT2",-6.34645482151653
"TP53RK",-4.6529030063409
"TMEM72",-5.82397632731054
"RASA4",-1.16029200210032
"IFI27",-6.43242328757184
"HRCT1",-5.82344732961425
"KRTAP9-6",-5.82421355690807
"SMPX",-5.83246574309205
"SMIM13",1.60222043556924
"KRT16",-4.71381720033395
"DEFB132",-5.82338477348292
"UAP1",-2.39652102893542
"TMEM88B",-5.82561321609063
"VPS52",-9.65459994593914
"ATP5MD",-5.82967383402334
"RAP1GAP2",-4.74413971094527
"SPRR1A",-5.82583892272217
"TEAD1",-2.89160994425376
"FSIP2",-12.169142121001
"KRTAP19-3",-5.82681741323931
"UQCC3",-7.62996651852893
"C19orf53",-5.78455090044322
"MT1H",-6.08640361037807
"KRTAP15-1",-5.82910417239077
"MILR1",-7.23221023254202
"SEC61G",-1.81370845549908
"CGB3",-5.8340390039763
"IAPP",-5.72963700782553
"CXCL2",-5.25223684365347
"PIWIL4",-6.04005207072017
"HIST1H2BO",-5.91208018452321
"LELP1",-5.83261187082085
"KRTAP12-2",-5.83436757350303
"ZNF322",-2.90206221340535
"PCOTHP1",-5.84442849651966
"SEMA4A",-5.25749895976166
"RETNLB",-5.83661235156542
"GATB",-8.63283485369657
"KIF11",-7.80135039696318
"ATL2",-8.3983318011282
"ATXN7L3B",-0.447268272196692
"TGFB1",-8.20190256468585
"FAM86B1",-5.94230342628989
"KRTAP1-4",-5.83433288138873
"TNP2",-5.8343079255875
"SPRN",-4.12781091831898
"FLYWCH2",-6.74688559148354
"C9orf129",-5.17204170741569
"KRTAP5-11",-5.8349708521542
"SCRG1",-5.9485160743251
"CCL19",-5.83284335247719
"CYP4F3",-6.95487935432318
"WFDC12",-5.83754198907993
"WFDC13",-5.83879559293461
"UQCR11",-5.31243306687114
"MRPS36",-2.88205575261686
"MRPL57",-9.00140593669546
"SMKR1",-5.61190269714017
"CCL22",-5.790513750116
"HMGN4",-5.66698936910658
"CEP104",-3.70461609666739
"TRIM39",-7.61499164359227
"MT1B",-5.88126724584602
"LENEP",-5.83996048398472
"C9orf92",-5.8360840212324
"GAGE2A",-5.83860229616701
"CXCL5",-5.34961916982084
"FOXD4L3",-5.6829369819186
"HIST1H1B",-4.07235878665532
"MZT1",-6.3192572035788
"WFDC6",-5.84536844703135
"SLC51B",-5.83287228989727
"PIRT",-5.84713525310459
"TMEM262",-5.84188851983132
"GNG10",-2.86362015009045
"BOD1L2",-5.10945835726028
"DEFB123",-5.84507416330565
"AQP12B",-5.84571868617592
"C9orf16",-9.711531055735
"CCL15",-5.84283455119436
"TNKS1BP1",-2.01824925189493
"C14orf177",-5.84094947781277
"CCDC167",-6.89555579729692
"KRTAP3-3",-5.84125400968638
"TMEM114",-5.85249103301294
"PET117",-5.64197596435897
"SCYL3",-7.18273036720878
"HRK",-5.85886015649557
"CT83",-5.84265231708112
"PAGE5",-5.84324509297729
"RPL39L",-5.92921469688356
"GNG12",-4.37396658221618
"TRIAP1",-4.12839585792157
"DMAC1",-5.85077573095441
"TMEM155",-5.90353416936792
"PI3",-5.84969477213736
"KRTAP4-3",-5.84540835144395
"MT1G",-5.81937856394754
"S100B",-6.2721079403447
"UQCR10",-2.70075145996524
"NCMAP",-5.78160522535321
"KRTAP4-2",-5.84713757916918
"TNP1",-5.85286799454721
"ARMS2",-5.84490534232392
"GOLGA6C",-5.50706133709627
"SNORC",-5.85642833392995
"HIST1H1D",-7.25585119169635
"RPL41",-0.842760836747891
"KRTAP19-5",-5.84853492598109
"KRTAP5-7",-5.85881141583012
"SFTA3",-5.84986136305186
"MFN1",-6.36256525755005
"S100P",-6.77652468543316
"SNX13",-5.57234027123052
"CARD18",-5.85181178068798
"NT5C2",-5.80978187125701
"GNG3",-1.92245065276704
"NDUFA1",-1.18526929211381
"CMC4",-5.82171782317791
"UCN3",-5.86063787045174
"CDRT4",-3.48304216676122
"SPAG11A",-5.72852114588999
"SPRR1B",-5.8399309424236
"MRPL53",-7.44668199342019
"TMEM238",-5.84096480345839
"CCL4",-7.34344074053582
"MAP2K1",-5.33092271992179
"SNAPC5",-5.74163180788606
"C8orf44",-5.28959027735446
"SMAGP",-5.96311703510028
"TBC1D3G",-5.85642953812381
"FAM184A",-2.34542262273744
"SPINK9",-5.84409924434441
"GTPBP3",-7.07015144511167
"SERP2",-4.28634169846419
"C11orf45",-5.99001822593003
"GNG13",-3.96709121891602
"DAAM1",-2.02015186560817
"ZNF131",-4.8076795933432
"CLPS",-5.8639159446388
"BMP5",-7.53947930992342
"STH",-5.68820184911937
"STATH",-5.85875729653079
"BLID",-5.72739565519847
"PRLH",-5.86221741714616
"PYROXD2",-7.89301158310933
"SPRR4",-5.85962807540014
"OLFML2B",-7.4572489707323
"WFDC9",-5.86258828799035
"PYURF",-2.07779057679908
"FABP9",-5.86340826168871
"BLOC1S3",-4.52404716511916
"MTR",-7.16802955676195
"HIST1H2BN",-7.36261112325785
"VAMP5",-4.46649938865336
"SCGB2A2",-5.8613718126353
"CCT6B",-7.66628313574404
"NRGN",-5.39626796039422
"ABHD5",-3.28890574880715
"KRTAP13-3",-5.86207901052607
"POLR2K",-4.97272211767012
"KRTAP17-1",-5.86408359958097
"C17orf100",-6.15672694365592
"TMEM210",-5.86229661011716
"PCP4L1",-5.66900573326093
"SNTN",-5.85463412232635
"ANXA8",-5.86376738083702
"CSN3",-5.86309599893601
"KRTAP2-3",-5.8517876985917
"RTL8B",-5.86360955032199
"CEND1",-6.24515459068509
"SMIM9",-5.86412937300136
"C20orf144",-5.86431139046793
"RHOXF2",-5.86612241368138
"TAS2R43",-5.91414375214719
"ECSCR",-5.05530909570778
"HNF4G",-5.87159954398468
"S100A3",-5.86686243976747
"AC129492.6",-5.86547538835765
"CYB5R3",-5.07755924859594
"NLRP13",-7.67710136088753
"C4orf48",-6.66076372031654
"PPY",-5.86808417885461
"SS18L2",-4.51176281950046
"CTSC",-11.8046548157969
"PPP2R2D",-3.70925881442716
"FZR1",-6.18345068785087
"PRR27",-5.86113688884256
"MRFAP1",-1.21764419166885
"CRIM1",14.9944993074114
"PDE6H",-5.92636475687624
"KRTAP2-1",-5.8706431037678
"SPINK14",-5.87297989167503
"SPINT4",-5.87490834730388
"C10orf55",-5.86804824385386
"TRIM45",-7.9743145024861
"TMA7",-2.71033908303208
"C10orf105",-5.87329880621715
"CSNK1D",-5.87596744183706
"SPINK1",-5.88326892812499
"ATP5MPL",-5.87025574893226
"ATP5MGL",-5.87263290268737
"SPANXN4",-5.86917816687886
"GLRA2",-2.23597829907774
"TCEAL9",-5.86987044723122
"KRTAP19-1",-5.86994481966088
"CALCB",-4.0932188169744
"S100A16",-5.74330863077549
"HIST1H2BD",-3.93420824935117
"POLR2L",-7.47590190404311
"PYCARD-AS1",-4.959418163494
"C4orf36",-5.86871798263472
"HIST1H2BI",-5.98760522089984
"AGAP4",-6.50985435701401
"KRTAP2-4",-5.87607898598431
"PLXNA2",-7.66963909712787
"KRTAP9-7",-5.87174527968984
"MS4A6E",-5.871990616072
"SMPDL3B",-7.69838052291762
"C8orf88",-5.24949440698037
"HMGN3",-6.40518393442363
"OBSCN-AS1",-5.8785159061096
"RMI2",-6.23265159150606
"PRPF38B",0.169917108587504
"PSMG3",-4.52472141676795
"C1orf61",-4.16596802419014
"SPINK6",-5.89003618319068
"AL441883.1",-5.87382388931113
"LCE3E",-5.87391050459877
"SPANXN3",-5.87395297389719
"SLC1A6",-6.22855986276042
"GRK4",-7.71561787095758
"HSBP1",-0.936510216836864
"MT2A",-4.53119101828778
"MARCKSL1",-0.202785559590184
"SMCO3",-5.85450259148437
"BBIP1",-4.10212324758977
"SPANXB1",-5.87544614520576
"C20orf141",-5.87685296379983
"NOL6",-6.31959173120355
"KRTAP9-8",-5.87644856658633
"OFCC1",-5.87786115942103
"C7orf76",-5.97002246826436
"C10orf113",-5.87735383824269
"APOA2",-5.87855589391133
"TPD52L3",-5.15221539245903
"TMEM92",-5.74288591985579
"DEFB129",-5.88015744060342
"GYPC",-6.81757225998856
"NPIPA5",-3.41350975320638
"POU4F3",-7.65469221611206
"SCP2D1",-5.88801846111664
"HIST1H1C",-7.94776983534589
"CMC2",-4.94039296151455
"PCSK6",-6.09388479666893
"MBOAT2",-4.94356464407218
"C20ORF135",-5.88005592224855
"CT62",-5.92949875101261
"BIK",-5.71672275762414
"CTXN3",-5.551652824498
"APLN",-5.70799888012664
"SPATA45",-5.86496074180309
"IL9",-5.8839132779694
"SPINK7",-5.89648335405896
"SUMO4",-4.2265731650832
"ANKRD20A4",-6.32697424673377
"GNAT2",-7.92911995959802
"TMEM167B",-3.5112755951073
"C4orf46",-5.98498663949089
"PRR15",-5.92222319991936
"CST8",-5.86451311114053
"IFNW1",-5.88177814902926
"LMO7DN",-5.66731550199239
"DEFA5",-5.88102501813685
"KRT2",-7.66862899186387
"TMEM35B",-5.89095868574292
"CCL28",-6.24027150376244
"GYPE",-6.18686396904071
"KRTAP9-4",-5.88352164723585
"RTL8A",-5.88364195787679
"UCN2",-5.88449226039177
"ALDH1A1",-6.6770332794598
"HIST1H2BL",-5.95927734631346
"GUCA2A",-5.89571475104383
"LCE3D",-5.8845706938721
"SMIM24",-5.92703963648936
"TCHH",-10.1164246644621
"PAGE4",-6.64849349318015
"ATG7",-4.59110320256009
"MORN2",-7.75222203238238
"IFNA14",-5.88347150596168
"AC103809.2",-5.88653771383724
"CLLU1",-5.87668797244723
"PKIG",-6.46223330489529
"GAGE10",-5.85848325412217
"TXN",-2.33167001828181
"IFNA16",-5.887855592812
"SUMF2",-6.55988853489276
"LLCFC1",-5.88874628981656
"LYRM7",-5.9535600716553
"HIST1H2BF",-5.849963372367
"DEFA4",-5.81074992228848
"MARVELD1",-5.11695623118792
"XCL2",-5.88729256032863
"COX19",-4.08355887028505
"KRTAP9-3",-5.8887785611701
"KRTAP5-4",-5.87303151540199
"MTRNR2L6",-2.08865960936436
"LCE2A",-5.88660627827985
"TMEM100",-5.75016163326215
"TBC1D22B",-5.06420648370222
"DPH3",-6.33641740320372
"CLECL1",-6.35058067565237
"SMIM8",-3.21353997332147
"IFNA7",-5.89018176244135
"SYCN",-5.89229520958929
"BET1",-5.45670262222661
"CRCT1",-5.89046252896737
"ATOX1",-6.63264726596381
"PIP",-5.8913704554029
"ZFP41",-4.53437782452206
"SPINK8",-5.80909743731956
"PLA2G2A",-6.0458799606642
"KRTAP13-2",-5.89186762365654
"RNASE8",-5.89925969559427
"MT3",-6.40472197144703
"SHISA8",-6.18240723417593
"LGALS9B",-5.89641494436901
"ASPH",-5.68539362604113
"SMCP",-5.89274366664901
"CST9L",-5.89301258757067
"C10orf99",-5.89572287239587
"OXSR1",-5.91122665848223
"CARD17",-5.89402815265091
"ADIG",-5.89410141893132
"ASIC1",-6.10179922561962
"PATE1",-5.86154325978386
"KRTAP5-9",-5.8923849269253
"IFNA2",-5.89602628689183
"C12orf60",-5.76422767109269
"KRTAP5-8",-5.89266342683915
"DEFB135",-5.89872247901558
"DEXI",-3.60704895183933
"HYPM",-5.89691123933834
"CLPSL1",-5.89707473180354
"IFNA17",-5.89760371560364
"CHRAC1",-5.43423787716726
"FGD4",-5.61344544209847
"FXYD4",-5.90113796019389
"CCL11",-5.9010250051762
"IFI6",-5.94094508602464
"MLN",-5.8653641686302
"SLC22A1",-7.58886497749202
"ATP6V0E1",-5.88178577201461
"SMDT1",-7.2547587964285
"CFC1",-6.04626793513868
"CDC5L",-6.65370803810038
"TMEM203",-5.95790599228523
"KRTAP13-1",-5.89505746766128
"GDAP1L1",-5.96324121085579
"C5orf49",-5.5537163760754
"SNRPF",-4.16067241336488
"ZNF576",-6.01783389622627
"IL2",-5.90486953009208
"LACRT",-5.9008924040929
"UBASH3A",-7.70228064488091
"CCL5",-10.3119431102362
"WFDC11",-5.90181415457239
"C16orf92",-5.20259537922026
"ACBD7",-6.91596780708229
"RNF187",-2.80400563450808
"SAA4",-5.77634781438403
"SPATA12",-5.81113376381745
"COX7B",-2.38487042795816
"C6orf201",-5.7758177463688
"IFNA21",-5.90011795378973
"KLF16",-5.86260865969268
"XCL1",-5.90436237984493
"S100A9",-6.4225310146782
"IFNA6",-5.90303807971571
"FCGBP",-7.96526078202282
"CCL17",-6.2118796964848
"RBP7",-5.90462521828347
"CGB2",-5.91208753093544
"LGALS2",-5.90114140362206
"G0S2",-5.17146297395244
"CDNF",-5.88920048663489
"IGFL2",-5.89916383390301
"PATE3",-5.90980645868714
"EPN2",-2.76099482382925
"KRTAP19-8",-5.90448924309983
"KRTAP9-9",-5.90474642488198
"IGFL4",-5.9048723943726
"C10orf62",-5.90546507179373
"SPRR3",-5.90519346546109
"MANBAL",-6.03460232116119
"STK39",-4.96089530490937
"C12orf73",-4.25764258661261
"BRD4",-2.92799518120447
"CCDC182",-5.9105564607515
"IL18",-6.56843524600982
"IFNA4",-5.90664445575947
"AC040977.1",-5.9068507223441
"COX6C",-2.18373953668185
"GGTLC2",-5.54681103123981
"PARD3B",-8.19303632127846
"GOLGA8J",-5.60369934372965
"OSTN",-5.91193753288418
"SPTSSA",-3.75858785304575
"HTRA3",-6.5268823854938
"ALKAL1",-5.9116810340113
"C2orf76",-6.01424139021746
"NRARP",-2.5785403822083
"BRK1",-2.51196214630929
"C5orf47",-5.87911425416938
"AC096677.1",-5.90834735786903
"CLPSL2",-5.91237884697684
"PBOV1",-6.21708058702174
"CMC1",-6.77935908676142
"CAMP",-5.91889207537448
"C1orf210",-5.84677610005252
"HIST1H2BE",-5.29303235253314
"KRTAP5-5",-5.91083601267877
"QRFP",-5.8976236434385
"CCL21",-5.91156950873354
"SLC18A2",-1.4507167084251
"NPB",-6.4532154065327
"CXCL1",-5.78250893651382
"TBC1D16",-4.73030314643133
"PCP4",-4.82848226867878
"KRTAP27-1",-5.91162472754532
"SNN",-1.30843391313175
"SMIM14",-8.31401395127394
"APOBEC3A",-6.19898084148573
"IRGM",-6.33298762697014
"KRTAP13-4",-5.9134349127955
"PKIB",-6.02568749033819
"KRTAP26-1",-3.1211204365216
"CTXN2",-5.73471434064659
"FDCSP",-5.91122682327752
"BASP1",2.54594997188777
"TAS2R1",-5.91543322232915
"POMP",-2.5977541408435
"NPFF",-5.36380275110936
"TMEM244",-5.91481668092335
"RPS27L",-5.08147940694807
"SELENOH",-5.91674185050086
"C1orf21",-4.81933451344931
"MUCL1",-5.91059525159079
"OOSP2",-5.92674446143077
"SCGB1D2",-5.91649061522239
"GUCA2B",-5.92692048709568
"SMPD3",-3.32754193325845
"FABP3",-5.5330300464472
"APOC1",-9.47964016718703
"RIIAD1",-5.9256165320412
"CCL24",-5.92014616510022
"TAS2R4",-5.91184875269571
"KRTAP21-2",-5.91818159855281
"LSM5",-6.18872379411098
"GML",-5.92276321219025
"NPVF",-5.92234887601786
"HBA1",-7.45968095299237
"CSF2",-5.91687628374692
"TRIM66",-4.98097671139964
"HSPB9",-5.83452798352853
"TEX22",-5.79702803456783
"PNRC2",-4.98874035472069
"UFSP1",-5.89192252180535
"SLIRP",-2.9419955459102
"PATE4",-5.91660228106506
"TMEM89",-5.91850266437878
"MT1F",-5.60759083347247
"KRTAP4-4",-5.92373293756805
"CORT",-4.92563213837165
"HUS1B",-6.04125688953406
"ZNF706",-2.608311443322
"GYPB",-5.3668439963622
"INIP",-6.38443362734071
"KRTAP9-2",-5.92234322619645
"MYCBP",-4.8767501611679
"MSH4",-7.18603193617439
"C11orf21",-5.88288241930034
"ELOC",-5.94344452615105
"NUPR1",-6.33890982863452
"KRTAP1-3",-5.92391187939095
"CST1",-5.92074960408552
"IL21",-5.92716593295822
"MEIG1",-6.06910126433879
"PCSK2",-3.38347458852041
"H1F0",-4.3206037118039
"FAM32A",2.25204387270863
"PLN",-5.9512205717084
"BTBD11",-7.96830046758402
"SPACA4",-5.94029000806163
"ATP5F1E",-5.93868717221069
"CXCL13",-5.9252550512473
"TSACC",-6.09518187879653
"ITGB3BP",-7.71312093829249
"GNGT1",-5.93028259118047
"RNASE6",-8.66977629923712
"RNASE1",-7.34087503912235
"WFDC10A",-5.9319554718193
"UBE2NL",-5.21014103003348
"CABS1",-5.92722033511846
"C10orf131",-5.78300886467688
"DSCR4",-5.92726149309874
"TMEM167A",-2.19086130470399
"SRARP",-5.92910483677655
"CCDC184",0.892694684396129
"PYY",-5.94225627105459
"ANAPC16",-6.78926129261566
"SPAG11B",-5.93185210305345
"H1FX",-4.4099264954539
"ATP5MF",-5.93818767988424
"KRTAP5-1",-5.91859673866697
"NDUFAF8",-5.93396061475625
"KRTAP5-3",-3.13735795164308
"SMIM12",-6.15462591341409
"PTTG1",-6.92022114970149
"MZT2A",-6.51384753967789
"DEFB110",-5.9396126895036
"SSX7",-5.93027728217556
"LAIR2",-7.15816702892194
"KRTAP1-5",-5.83420937783189
"C11orf52",-5.93094954242423
"CISD2",-5.02550472943907
"C2orf15",-6.05856796095328
"C17orf67",-5.94801698055736
"C2orf83",-5.89563104634056
"FABP1",-5.9741680311434
"PPP1R1C",-5.5796728965444
"COX6A2",-5.95777662447809
"CYSTM1",-7.00455916018617
"CYS1",-5.85950557389635
"PET100",-4.35071481693153
"UCN",-5.84653505568492
"DEFB116",-5.93599925997826
"IFNA1",-5.93326594569239
"PNPLA2",-8.03414191756291
"KRTAP1-1",-5.93466767686317
"CEP120",-6.94181090608792
"MINOS1",-5.12777253334042
"AC019171.1",-5.93448873740952
"RSPH10B2",-5.93774542824881
"CCL27",-6.08061422727475
"SCAND1",-8.92492884993909
"DCD",-5.93282779336203
"TEX37",-5.93606489889987
"NBPF4",-5.93652750244763
"CYTL1",-6.83754678827737
"RGCC",-5.00676166911667
"PRR9",-5.91962842585348
"HIST1H2BJ",-5.52732551347442
"APOC4",-5.14393045737319
"PRPF19",-5.37284232290063
"EID1",-1.17760749799938
"IL22",-5.94491862031857
"KBTBD6",-3.22788104320078
"HSPA1A",-10.7229736404765
"TMEM211",-5.95877142690301
"CLEC18A",-6.18289756777156
"C12orf45",-4.62271807943783
"C7orf33",-5.17297182330532
"CLEC18C",-5.94260821159565
"S100Z",-6.26821204905108
"CCL16",-6.52103874587363
"MAOA",-3.19494830317071
"LTA4H",-7.25697140513332
"TMEM105",-5.76015152770342
"CCL7",-5.94013791135881
"IFNA13",-5.93999385101844
"TEX12",-5.94350202664507
"INSL4",-6.03084038293959
"PDZK1IP1",-5.9448101702298
"RPL36AL",-2.63391640707609
"COA4",-6.12463298744371
"GSTT2B",-5.9425435382801
"CALCA",-5.94529667695925
"HIST1H2BG",-7.59110473488237
"ZBED6CL",-5.08277178175895
"LDOC1",-5.11546762483131
"CYSRT1",-6.19491035662346
"PINLYP",-6.85962042819667
"SPINK13",-5.97694188700807
"SCGB1D4",-5.94197216299311
"PRR18",-5.72402140752666
"MYBBP1A",-2.97855721834979
"KRTAP5-10",-5.92699472834182
"LETM1",-7.26398239266717
"NPIPB6",-4.90461195604978
"GMNN",-8.21035462621596
"SFT2D3",-4.43863686942144
"COLEC12",-5.24358070346756
"RARRES3",-6.13929482629156
"BORCS7",-5.94706005897805
"MTPN",-5.93797436353386
"TMEM258",-6.27290493607684
"CXCL11",-5.94514373587094
"BEX1",-0.892629145241856
"COA5",-4.078062456234
"TCTA",-5.49150967073865
"ZCCHC3",-4.75853724656969
"PKIA",-0.582058528087217
"GLRX",-7.59609383370987
"ASIP",-5.22005158693813
"TIAF1",-3.65818614620556
"LEUTX",-5.95028874146672
"HSPA1B",-10.8519938017244
"MRPL33",-3.85994746461857
"AHSP",-6.58545085957115
"CTH",-6.30655249993163
"NLRP12",-7.35132736071063
"THEM6",-5.44594372738472
"HIST1H4G",-4.10563701118936
"VN1R4",-5.94810654744238
"C11orf94",-5.9354839888348
"INSL5",-5.95925781820856
"TIGD1",-6.17458895834351
"HIST1H2BC",-5.52031941163785
"FAM180A",-5.89658567411107
"RAB3GAP1",-4.18884538356856
"SLPI",-5.78922266301198
"BTC",-5.95470220685366
"TREH",-7.72271764330952
"SRGN",-8.63074353679849
"MBD2",-6.48312164751644
"THRSP",-5.76295819342868
"TBC1D29",-5.94854221726679
"XAGE3",-6.74712918360145
"TMEM141",-7.59558115171782
"TFF3",-6.95413050755639
"C9orf116",-6.2153790662036
"MAP1LC3C",-6.22637030846737
"ERICH4",-3.07445726077588
"GOT2",-5.00613054059929
"SMCO1",-5.95081124190526
"POMZP3",-3.32579518440046
"C11orf87",-4.86132937265492
"COX6A1",-0.815901508459438
"CCDC71L",-3.11652727776715
"MRFAP1L1",-1.85044018658513
"EIF1B",-1.60109276894154
"HIST3H2BB",-6.05520075073166
"HMGA2",-2.85180912217199
"GOLGA6A",-5.95375488662038
"FNDC10",-5.96322022247468
"LY86",-9.20457396818229
"CHTF18",-9.45688127203267
"GNRH1",-5.96200313590136
"SPTSSB",-5.88509552088642
"CGB1",-3.17919958219264
"TMEM159",-5.68731872356136
"CDKN2AIPNL",-6.41659196571749
"CXCL9",-6.11002496583127
"CCL4L1",-3.16560469025538
"DYNLRB2",-6.28908962229538
"COA1",-6.83026010550622
"LRRC18",-5.97286095275596
"C2orf91",-5.8605237125461
"AVPI1",-6.15412698394661
"NDUFC2",-7.23906561772637
"LTO1",-5.96903774178636
"PCDH11X",-5.43637137965142
"IFITM3",-5.22783050578644
"PXT1",-5.92795421087691
"TGIF2LX",-5.96450801491324
"TMEM263",-2.6872358056746
"SMIM29",-5.95737316243841
"WFDC10B",-5.95769001897004
"ATP6V1G1",-0.808956451775149
"URAD",-5.97837482937056
"TRIQK",-5.00719710607482
"TOMM20L",-6.13492989962348
"GYPA",-6.96531438393026
"PPP1R11",-7.64254169529019
"AQP12A",-5.97133749255418
"IL1F10",-5.9608880813829
"SUMO1",-3.67529175710573
"SHLD1",-5.95970313043898
"KRTAP4-7",-5.95878013126895
"PPDPFL",-5.95969166813989
"CYP1B1",-7.70390702684146
"MGARP",-5.20234948534288
"GALNT17",-6.02231692258229
"UPK2",-6.22672184517091
"PATE2",-5.82995480495039
"DYNAP",-5.94368790324231
"GSPT1",-5.85232536294752
"TAS2R3",-5.9595448552339
"POTEJ",-5.8467137230116
"FAM135B",-4.56051375299987
"INTS4",-9.34457048717764
"BPIFA2",-5.96021163948389
"RAMP3",-5.98860984807043
"MBD3L1",-5.94794937660472
"CDC42EP5",-5.91153142679189
"EIF1",-0.690589212608906
